id,organisation_id,project_id,permit_template_id,permit_status,starts_on,ends_on,created_on,modified_on,requested_by,approved_by,cancelled_by
9259,2281,1,10,AWAITING_FINAL_SIGN_OFF,2022-05-06 06:56:06,2022-05-06 11:56:06,2022-05-06 06:57:20,2022-05-06 11:27:20.000,91,119.0,
9260,2281,2,20,OPEN,2022-05-08 02:35:18,2022-05-08 12:35:18,2022-05-08 02:36:08,2022-05-08 03:00:08.000,88,115.0,
9261,2281,1,20,OPEN,2022-05-07 04:20:32,2022-05-07 14:20:32,2022-05-07 04:21:57,2022-05-07 04:45:57.000,66,109.0,
9262,2281,2,20,OPEN,2022-05-26 00:44:46,2022-05-26 10:44:46,2022-05-26 00:45:34,2022-05-26 01:09:34.000,5,110.0,
9263,2281,2,40,OPEN,2022-05-08 16:14:02,2022-05-10 04:14:02,2022-05-08 16:15:28,2022-05-08 19:08:16.000,34,111.0,
9264,2281,3,20,CLOSED,2022-05-26 00:05:20,2022-05-26 10:05:20,2022-05-26 00:06:04,2022-05-26 10:06:04.000,55,106.0,
9265,2281,2,10,OPEN,2022-05-14 04:49:55,2022-05-14 09:49:55,2022-05-14 04:50:55,2022-05-14 04:56:55.000,18,115.0,
9266,2281,1,10,OPEN,2022-05-15 10:31:59,2022-05-15 15:31:59,2022-05-15 10:32:56,2022-05-15 10:38:56.000,68,114.0,
9267,2281,1,10,CLOSED,2022-05-16 09:24:29,2022-05-16 14:24:29,2022-05-16 09:25:09,2022-05-16 14:25:09.000,57,107.0,
9268,2281,1,10,CLOSED,2022-05-29 12:07:42,2022-05-29 17:07:42,2022-05-29 12:08:16,2022-05-29 17:08:16.000,5,106.0,
9269,2281,3,20,CLOSED,2022-05-19 06:12:35,2022-05-19 16:12:35,2022-05-19 06:13:48,2022-05-19 16:13:48.000,36,114.0,
9270,2281,2,10,OPEN,2022-05-05 01:37:18,2022-05-05 06:37:18,2022-05-05 01:38:47,2022-05-05 01:44:47.000,80,114.0,
9271,2281,2,40,OPEN,2022-05-13 13:23:00,2022-05-15 01:23:00,2022-05-13 13:23:44,2022-05-13 16:16:32.000,48,112.0,
9272,2281,3,20,AWAITING_FINAL_SIGN_OFF,2022-05-26 02:02:51,2022-05-26 12:02:51,2022-05-26 02:03:51,2022-05-26 11:03:51.000,91,101.0,
9273,2281,1,10,OPEN,2022-05-18 23:35:54,2022-05-19 04:35:54,2022-05-18 23:36:24,2022-05-18 23:42:24.000,20,105.0,
9274,2281,3,30,OPEN,2022-05-23 12:15:44,2022-05-24 12:15:44,2022-05-23 12:16:50,2022-05-23 13:43:14.000,94,101.0,
9275,2281,4,20,CLOSED,2022-05-08 15:31:11,2022-05-09 01:31:11,2022-05-08 15:32:28,2022-05-09 01:32:28.000,53,119.0,
9276,2281,3,30,OPEN,2022-05-04 18:40:08,2022-05-05 18:40:08,2022-05-04 18:40:51,2022-05-04 20:07:15.000,20,109.0,
9277,2281,3,10,OPEN,2022-05-24 09:18:14,2022-05-24 14:18:14,2022-05-24 09:18:56,2022-05-24 09:24:56.000,71,107.0,
9278,2281,3,10,OPEN,2022-05-10 08:47:14,2022-05-10 13:47:14,2022-05-10 08:48:20,2022-05-10 08:54:20.000,3,110.0,
9279,2281,2,10,CLOSED,2022-05-05 20:56:02,2022-05-06 01:56:02,2022-05-05 20:57:20,2022-05-06 01:57:20.000,34,111.0,
9280,2281,3,10,OPEN,2022-05-10 05:16:12,2022-05-10 10:16:12,2022-05-10 05:16:43,2022-05-10 05:22:43.000,39,114.0,
9281,2281,3,20,CLOSED,2022-05-30 16:25:19,2022-05-31 02:25:19,2022-05-30 16:26:21,2022-05-31 02:26:21.000,42,106.0,
9282,2281,1,20,OPEN,2022-05-12 16:17:00,2022-05-13 02:17:00,2022-05-12 16:17:41,2022-05-12 16:41:41.000,47,104.0,
9283,2281,3,30,CLOSED,2022-05-11 00:39:43,2022-05-12 00:39:43,2022-05-11 00:40:18,2022-05-12 00:40:18.000,98,115.0,
9284,2281,3,20,CLOSED,2022-05-02 15:00:20,2022-05-03 01:00:20,2022-05-02 15:01:04,2022-05-03 01:01:04.000,97,109.0,
9285,2281,2,10,CLOSED,2022-05-19 01:08:06,2022-05-19 06:08:06,2022-05-19 01:09:25,2022-05-19 06:09:25.000,72,117.0,
9286,2281,1,40,CLOSED,2022-05-26 17:00:23,2022-05-28 05:00:23,2022-05-26 17:01:35,2022-05-28 05:01:35.000,81,114.0,
9287,2281,3,30,OPEN,2022-05-03 08:03:25,2022-05-04 08:03:25,2022-05-03 08:04:10,2022-05-03 09:30:34.000,26,110.0,
9288,2281,3,10,CLOSED,2022-05-03 09:05:50,2022-05-03 14:05:50,2022-05-03 09:07:09,2022-05-03 14:07:09.000,63,111.0,
9289,2281,3,10,REQUESTED,2022-05-04 01:09:50,2022-05-04 06:09:50,2022-05-04 01:11:14,2022-05-04 01:11:14.000,51,,
9290,2281,4,40,CLOSED,2022-05-01 05:19:40,2022-05-02 17:19:40,2022-05-01 05:20:34,2022-05-02 17:20:34.000,69,116.0,
9291,2281,3,20,CLOSED,2022-05-16 11:53:03,2022-05-16 21:53:03,2022-05-16 11:54:26,2022-05-16 21:54:26.000,81,116.0,
9292,2281,2,40,CLOSED,2022-05-24 02:30:07,2022-05-25 14:30:07,2022-05-24 02:30:45,2022-05-25 14:30:45.000,76,113.0,
9293,2281,1,30,OPEN,2022-05-19 19:56:01,2022-05-20 19:56:01,2022-05-19 19:56:34,2022-05-19 21:22:58.000,7,116.0,
9294,2281,2,10,CLOSED,2022-05-03 17:40:15,2022-05-03 22:40:15,2022-05-03 17:41:15,2022-05-03 22:41:15.000,11,114.0,
9295,2281,4,10,CLOSED,2022-05-02 16:26:10,2022-05-02 21:26:10,2022-05-02 16:26:42,2022-05-02 21:26:42.000,17,109.0,
9296,2281,3,10,REQUESTED,2022-05-23 02:45:26,2022-05-23 07:45:26,2022-05-23 02:46:10,2022-05-23 02:46:10.000,59,,
9297,2281,3,20,REJECTED,2022-05-11 10:51:18,2022-05-11 20:51:18,2022-05-11 10:52:33,2022-05-11 11:07:33.000,31,,114.0
9298,2281,3,20,CLOSED,2022-05-13 21:18:28,2022-05-14 07:18:28,2022-05-13 21:19:53,2022-05-14 07:19:53.000,16,106.0,
9299,2281,2,10,REQUESTED,2022-05-08 22:28:00,2022-05-09 03:28:00,2022-05-08 22:28:39,2022-05-08 22:28:39.000,21,,
9300,2281,4,20,CLOSED,2022-05-03 18:10:07,2022-05-04 04:10:07,2022-05-03 18:11:14,2022-05-04 04:11:14.000,96,102.0,
9301,2281,4,30,CLOSED,2022-05-23 08:36:26,2022-05-24 08:36:26,2022-05-23 08:37:45,2022-05-24 08:37:45.000,39,111.0,
9302,2281,4,40,OPEN,2022-05-20 04:45:41,2022-05-21 16:45:41,2022-05-20 04:46:48,2022-05-20 07:39:36.000,85,112.0,
9303,2281,1,10,CLOSED,2022-05-21 02:53:07,2022-05-21 07:53:07,2022-05-21 02:54:27,2022-05-21 07:54:27.000,81,117.0,
9304,2281,4,30,CLOSED,2022-05-15 00:20:48,2022-05-16 00:20:48,2022-05-15 00:21:56,2022-05-16 00:21:56.000,68,103.0,
9305,2281,1,10,CLOSED,2022-05-25 08:01:48,2022-05-25 13:01:48,2022-05-25 08:02:53,2022-05-25 13:02:53.000,14,104.0,
9306,2281,3,10,OPEN,2022-05-24 00:26:03,2022-05-24 05:26:03,2022-05-24 00:26:59,2022-05-24 00:32:59.000,63,107.0,
9307,2281,1,20,CLOSED,2022-05-22 03:42:06,2022-05-22 13:42:06,2022-05-22 03:43:14,2022-05-22 13:43:14.000,20,101.0,
9308,2281,3,10,CLOSED,2022-05-12 19:33:06,2022-05-13 00:33:06,2022-05-12 19:33:59,2022-05-13 00:33:59.000,1,111.0,
9309,2281,1,20,CLOSED,2022-05-27 23:36:12,2022-05-28 09:36:12,2022-05-27 23:37:36,2022-05-28 09:37:36.000,66,116.0,
9310,2281,3,30,CLOSED,2022-05-16 08:11:57,2022-05-17 08:11:57,2022-05-16 08:13:19,2022-05-17 08:13:19.000,8,106.0,
9311,2281,3,20,AWAITING_FINAL_SIGN_OFF,2022-05-29 21:00:02,2022-05-30 07:00:02,2022-05-29 21:00:36,2022-05-30 06:00:36.000,93,106.0,
9312,2281,1,30,CLOSED,2022-05-27 22:40:51,2022-05-28 22:40:51,2022-05-27 22:41:55,2022-05-28 22:41:55.000,77,118.0,
9313,2281,2,20,CLOSED,2022-05-11 13:05:57,2022-05-11 23:05:57,2022-05-11 13:06:52,2022-05-11 23:06:52.000,13,113.0,
9314,2281,2,20,AWAITING_FINAL_SIGN_OFF,2022-05-01 22:37:38,2022-05-02 08:37:38,2022-05-01 22:38:35,2022-05-02 07:38:35.000,78,119.0,
9315,2281,3,10,CLOSED,2022-05-14 20:46:54,2022-05-15 01:46:54,2022-05-14 20:47:38,2022-05-15 01:47:38.000,22,105.0,
9316,2281,4,10,CLOSED,2022-05-31 14:55:33,2022-05-31 19:55:33,2022-05-31 14:56:06,2022-05-31 19:56:06.000,41,106.0,
9317,2281,3,20,OPEN,2022-05-29 09:40:20,2022-05-29 19:40:20,2022-05-29 09:41:36,2022-05-29 10:05:36.000,93,116.0,
9318,2281,2,20,CLOSED,2022-05-11 13:03:28,2022-05-11 23:03:28,2022-05-11 13:04:07,2022-05-11 23:04:07.000,7,103.0,
9319,2281,3,40,CLOSED,2022-05-13 03:23:33,2022-05-14 15:23:33,2022-05-13 03:24:44,2022-05-14 15:24:44.000,98,110.0,
9320,2281,1,10,CLOSED,2022-05-19 07:56:40,2022-05-19 12:56:40,2022-05-19 07:57:41,2022-05-19 12:57:41.000,4,109.0,
9321,2281,1,10,OPEN,2022-05-08 21:39:12,2022-05-09 02:39:12,2022-05-08 21:39:42,2022-05-08 21:45:42.000,5,111.0,
9322,2281,3,30,OPEN,2022-05-28 00:14:09,2022-05-29 00:14:09,2022-05-28 00:14:55,2022-05-28 01:41:19.000,52,115.0,
9323,2281,2,20,OPEN,2022-05-28 00:54:37,2022-05-28 10:54:37,2022-05-28 00:55:09,2022-05-28 01:19:09.000,8,112.0,
9324,2281,2,20,REJECTED,2022-05-10 22:08:15,2022-05-11 08:08:15,2022-05-10 22:08:48,2022-05-10 22:13:36.000,14,,115.0
9325,2281,2,30,AWAITING_FINAL_SIGN_OFF,2022-05-04 02:26:19,2022-05-05 02:26:19,2022-05-04 02:26:57,2022-05-04 23:48:33.000,83,104.0,
9326,2281,2,20,CLOSED,2022-05-04 01:52:42,2022-05-04 11:52:42,2022-05-04 01:53:39,2022-05-04 11:53:39.000,22,114.0,
9327,2281,4,30,REQUESTED,2022-05-09 04:32:30,2022-05-10 04:32:30,2022-05-09 04:33:43,2022-05-09 04:33:43.000,47,,
9328,2281,2,40,CLOSED,2022-05-21 05:08:18,2022-05-22 17:08:18,2022-05-21 05:09:16,2022-05-22 17:09:16.000,64,116.0,
9329,2281,2,20,OPEN,2022-05-13 12:52:22,2022-05-13 22:52:22,2022-05-13 12:53:31,2022-05-13 13:17:31.000,76,105.0,
9330,2281,3,10,CLOSED,2022-05-11 14:33:38,2022-05-11 19:33:38,2022-05-11 14:34:36,2022-05-11 19:34:36.000,47,103.0,
9331,2281,3,10,AWAITING_FINAL_SIGN_OFF,2022-05-06 14:55:15,2022-05-06 19:55:15,2022-05-06 14:56:27,2022-05-06 19:26:27.000,71,104.0,
9332,2281,3,10,CLOSED,2022-05-28 23:52:18,2022-05-29 04:52:18,2022-05-28 23:53:35,2022-05-29 04:53:35.000,86,106.0,
9333,2281,1,10,OPEN,2022-05-05 07:18:29,2022-05-05 12:18:29,2022-05-05 07:19:48,2022-05-05 07:25:48.000,40,106.0,
9334,2281,3,10,OPEN,2022-05-21 14:48:35,2022-05-21 19:48:35,2022-05-21 14:49:10,2022-05-21 14:55:10.000,56,102.0,
9335,2281,1,10,AWAITING_FINAL_SIGN_OFF,2022-05-08 02:09:28,2022-05-08 07:09:28,2022-05-08 02:10:10,2022-05-08 06:40:10.000,4,107.0,
9336,2281,2,20,OPEN,2022-05-04 14:40:49,2022-05-05 00:40:49,2022-05-04 14:42:05,2022-05-04 15:06:05.000,95,112.0,
9337,2281,3,30,OPEN,2022-05-01 13:20:08,2022-05-02 13:20:08,2022-05-01 13:21:36,2022-05-01 14:48:00.000,11,104.0,
9338,2281,1,20,OPEN,2022-05-20 14:24:39,2022-05-21 00:24:39,2022-05-20 14:25:59,2022-05-20 14:49:59.000,68,105.0,
9339,2281,3,40,CLOSED,2022-05-14 02:20:24,2022-05-15 14:20:24,2022-05-14 02:21:18,2022-05-15 14:21:18.000,35,111.0,
9340,2281,4,10,OPEN,2022-05-31 10:46:09,2022-05-31 15:46:09,2022-05-31 10:47:25,2022-05-31 10:53:25.000,6,107.0,
9341,2281,3,30,CLOSED,2022-05-28 08:01:23,2022-05-29 08:01:23,2022-05-28 08:02:17,2022-05-29 08:02:17.000,37,109.0,
9342,2281,3,10,OPEN,2022-05-29 11:14:54,2022-05-29 16:14:54,2022-05-29 11:15:43,2022-05-29 11:21:43.000,87,113.0,
9343,2281,1,20,CLOSED,2022-05-26 01:22:27,2022-05-26 11:22:27,2022-05-26 01:23:20,2022-05-26 11:23:20.000,52,104.0,
9344,2281,3,30,OPEN,2022-05-31 17:11:48,2022-06-01 17:11:48,2022-05-31 17:13:12,2022-05-31 18:39:36.000,81,108.0,
9345,2281,1,10,CLOSED,2022-05-28 08:48:30,2022-05-28 13:48:30,2022-05-28 08:49:20,2022-05-28 13:49:20.000,9,113.0,
9346,2281,3,20,REQUESTED,2022-05-11 19:52:21,2022-05-12 05:52:21,2022-05-11 19:53:03,2022-05-11 19:53:03.000,41,,
9347,2281,2,10,REQUESTED,2022-05-14 02:32:53,2022-05-14 07:32:53,2022-05-14 02:33:30,2022-05-14 02:33:30.000,9,,
9348,2281,1,10,CLOSED,2022-05-16 00:59:31,2022-05-16 05:59:31,2022-05-16 01:00:43,2022-05-16 06:00:43.000,26,102.0,
9349,2281,3,10,CLOSED,2022-05-17 03:02:37,2022-05-17 08:02:37,2022-05-17 03:03:21,2022-05-17 08:03:21.000,54,105.0,
9350,2281,2,20,AWAITING_FINAL_SIGN_OFF,2022-05-12 09:42:34,2022-05-12 19:42:34,2022-05-12 09:43:19,2022-05-12 18:43:19.000,76,114.0,
9351,2281,3,30,CLOSED,2022-05-26 12:39:39,2022-05-27 12:39:39,2022-05-26 12:41:04,2022-05-27 12:41:04.000,69,106.0,
9352,2281,2,20,CLOSED,2022-05-18 05:16:06,2022-05-18 15:16:06,2022-05-18 05:17:28,2022-05-18 15:17:28.000,97,108.0,
9353,2281,3,30,REQUESTED,2022-05-24 17:19:44,2022-05-25 17:19:44,2022-05-24 17:20:33,2022-05-24 17:20:33.000,23,,
9354,2281,3,10,OPEN,2022-05-30 12:38:28,2022-05-30 17:38:28,2022-05-30 12:39:41,2022-05-30 12:45:41.000,24,115.0,
9355,2281,2,30,CLOSED,2022-05-21 19:12:40,2022-05-22 19:12:40,2022-05-21 19:13:22,2022-05-22 19:13:22.000,54,118.0,
9356,2281,1,10,OPEN,2022-05-20 00:16:57,2022-05-20 05:16:57,2022-05-20 00:17:58,2022-05-20 00:23:58.000,21,106.0,
9357,2281,3,10,CLOSED,2022-05-22 13:32:47,2022-05-22 18:32:47,2022-05-22 13:34:13,2022-05-22 18:34:13.000,42,117.0,
9358,2281,2,30,CLOSED,2022-05-25 23:36:41,2022-05-26 23:36:41,2022-05-25 23:37:35,2022-05-26 23:37:35.000,96,114.0,
9359,2281,3,40,CLOSED,2022-05-14 15:04:52,2022-05-16 03:04:52,2022-05-14 15:05:41,2022-05-16 03:05:41.000,63,119.0,
9360,2281,2,30,REQUESTED,2022-05-04 22:43:37,2022-05-05 22:43:37,2022-05-04 22:44:39,2022-05-04 22:44:39.000,27,,
9361,2281,2,30,CLOSED,2022-05-09 13:11:28,2022-05-10 13:11:28,2022-05-09 13:11:59,2022-05-10 13:11:59.000,96,109.0,
9362,2281,2,10,CLOSED,2022-05-25 00:55:19,2022-05-25 05:55:19,2022-05-25 00:56:43,2022-05-25 05:56:43.000,30,105.0,
9363,2281,1,10,CLOSED,2022-05-17 22:31:23,2022-05-18 03:31:23,2022-05-17 22:32:15,2022-05-18 03:32:15.000,14,111.0,
9364,2281,1,10,CLOSED,2022-05-18 07:40:16,2022-05-18 12:40:16,2022-05-18 07:41:30,2022-05-18 12:41:30.000,96,118.0,
9365,2281,3,30,CLOSED,2022-05-06 09:50:09,2022-05-07 09:50:09,2022-05-06 09:51:13,2022-05-07 09:51:13.000,83,117.0,
9366,2281,4,20,CLOSED,2022-05-15 13:30:03,2022-05-15 23:30:03,2022-05-15 13:31:13,2022-05-15 23:31:13.000,56,114.0,
9367,2281,1,20,OPEN,2022-05-25 12:16:34,2022-05-25 22:16:34,2022-05-25 12:17:53,2022-05-25 12:41:53.000,15,109.0,
9368,2281,3,10,OPEN,2022-05-02 13:28:19,2022-05-02 18:28:19,2022-05-02 13:29:23,2022-05-02 13:35:23.000,83,112.0,
9369,2281,3,10,CLOSED,2022-05-16 22:44:29,2022-05-17 03:44:29,2022-05-16 22:45:42,2022-05-17 03:45:42.000,42,102.0,
9370,2281,1,20,OPEN,2022-05-01 05:36:22,2022-05-01 15:36:22,2022-05-01 05:37:44,2022-05-01 06:01:44.000,37,101.0,
9371,2281,1,30,OPEN,2022-05-31 22:56:45,2022-06-01 22:56:45,2022-05-31 22:57:21,2022-06-01 00:23:45.000,59,115.0,
9372,2281,3,10,CLOSED,2022-05-21 13:55:41,2022-05-21 18:55:41,2022-05-21 13:56:32,2022-05-21 18:56:32.000,8,112.0,
9373,2281,2,20,CLOSED,2022-05-31 00:59:31,2022-05-31 10:59:31,2022-05-31 01:00:30,2022-05-31 11:00:30.000,27,107.0,
9374,2281,3,40,CLOSED,2022-05-08 01:35:23,2022-05-09 13:35:23,2022-05-08 01:36:51,2022-05-09 13:36:51.000,94,115.0,
9375,2281,3,20,OPEN,2022-05-23 01:19:23,2022-05-23 11:19:23,2022-05-23 01:19:59,2022-05-23 01:43:59.000,93,102.0,
9376,2281,3,40,AWAITING_FINAL_SIGN_OFF,2022-05-14 03:54:17,2022-05-15 15:54:17,2022-05-14 03:55:06,2022-05-15 11:35:54.000,10,119.0,
9377,2281,2,20,OPEN,2022-05-22 09:04:25,2022-05-22 19:04:25,2022-05-22 09:05:44,2022-05-22 09:29:44.000,43,108.0,
9378,2281,2,10,REJECTED,2022-05-14 06:05:20,2022-05-14 11:05:20,2022-05-14 06:06:32,2022-05-14 06:11:38.000,92,,107.0
9379,2281,2,20,CLOSED,2022-05-07 00:10:58,2022-05-07 10:10:58,2022-05-07 00:12:24,2022-05-07 10:12:24.000,52,107.0,
9380,2281,3,20,CLOSED,2022-05-25 22:00:53,2022-05-26 08:00:53,2022-05-25 22:01:40,2022-05-26 08:01:40.000,60,119.0,
9381,2281,3,20,CLOSED,2022-05-24 11:38:47,2022-05-24 21:38:47,2022-05-24 11:39:47,2022-05-24 21:39:47.000,37,102.0,
9382,2281,2,20,CLOSED,2022-05-14 03:53:50,2022-05-14 13:53:50,2022-05-14 03:55:02,2022-05-14 13:55:02.000,29,106.0,
9383,2281,2,10,REQUESTED,2022-05-31 01:45:06,2022-05-31 06:45:06,2022-05-31 01:46:23,2022-05-31 01:46:23.000,52,,
9384,2281,3,20,REQUESTED,2022-05-07 03:07:59,2022-05-07 13:07:59,2022-05-07 03:08:37,2022-05-07 03:08:37.000,61,,
9385,2281,3,10,CLOSED,2022-05-22 17:13:21,2022-05-22 22:13:21,2022-05-22 17:14:35,2022-05-22 22:14:35.000,39,103.0,
9386,2281,3,10,OPEN,2022-05-15 12:41:22,2022-05-15 17:41:22,2022-05-15 12:42:49,2022-05-15 12:48:49.000,49,102.0,
9387,2281,2,20,CLOSED,2022-05-15 03:04:54,2022-05-15 13:04:54,2022-05-15 03:05:30,2022-05-15 13:05:30.000,68,109.0,
9388,2281,1,10,CLOSED,2022-05-11 12:36:56,2022-05-11 17:36:56,2022-05-11 12:37:44,2022-05-11 17:37:44.000,31,117.0,
9389,2281,1,10,AWAITING_FINAL_SIGN_OFF,2022-05-08 21:15:00,2022-05-09 02:15:00,2022-05-08 21:15:56,2022-05-09 01:45:56.000,3,113.0,
9390,2281,1,10,REQUESTED,2022-05-21 12:33:25,2022-05-21 17:33:25,2022-05-21 12:33:56,2022-05-21 12:33:56.000,68,,
9391,2281,1,20,CLOSED,2022-05-11 06:59:00,2022-05-11 16:59:00,2022-05-11 07:00:28,2022-05-11 17:00:28.000,75,107.0,
9392,2281,4,20,CLOSED,2022-05-02 07:00:16,2022-05-02 17:00:16,2022-05-02 07:01:36,2022-05-02 17:01:36.000,32,106.0,
9393,2281,3,20,CLOSED,2022-05-20 08:30:41,2022-05-20 18:30:41,2022-05-20 08:32:00,2022-05-20 18:32:00.000,26,104.0,
9394,2281,1,20,CLOSED,2022-05-27 09:21:32,2022-05-27 19:21:32,2022-05-27 09:22:36,2022-05-27 19:22:36.000,7,116.0,
9395,2281,4,30,OPEN,2022-05-24 06:27:44,2022-05-25 06:27:44,2022-05-24 06:29:04,2022-05-24 07:55:28.000,31,113.0,
9396,2281,2,30,AWAITING_FINAL_SIGN_OFF,2022-05-11 09:53:21,2022-05-12 09:53:21,2022-05-11 09:54:19,2022-05-12 07:15:55.000,64,104.0,
9397,2281,4,20,OPEN,2022-05-02 11:05:57,2022-05-02 21:05:57,2022-05-02 11:06:59,2022-05-02 11:30:59.000,34,110.0,
9398,2281,3,10,OPEN,2022-05-08 08:20:48,2022-05-08 13:20:48,2022-05-08 08:22:01,2022-05-08 08:28:01.000,27,108.0,
9399,2281,4,10,OPEN,2022-05-08 13:55:20,2022-05-08 18:55:20,2022-05-08 13:56:40,2022-05-08 14:02:40.000,41,106.0,
9400,2281,3,10,OPEN,2022-05-14 23:59:21,2022-05-15 04:59:21,2022-05-15 00:00:27,2022-05-15 00:06:27.000,83,104.0,
9401,2281,3,20,OPEN,2022-05-25 03:50:58,2022-05-25 13:50:58,2022-05-25 03:52:26,2022-05-25 04:16:26.000,2,109.0,
9402,2281,2,20,CLOSED,2022-05-03 09:53:12,2022-05-03 19:53:12,2022-05-03 09:54:12,2022-05-03 19:54:12.000,7,115.0,
9403,2281,2,40,CLOSED,2022-05-06 12:00:33,2022-05-08 00:00:33,2022-05-06 12:01:19,2022-05-08 00:01:19.000,81,110.0,
9404,2281,3,30,OPEN,2022-05-02 05:41:44,2022-05-03 05:41:44,2022-05-02 05:42:24,2022-05-02 07:08:48.000,15,103.0,
9405,2281,3,20,OPEN,2022-05-24 10:05:12,2022-05-24 20:05:12,2022-05-24 10:05:54,2022-05-24 10:29:54.000,37,117.0,
9406,2281,1,10,OPEN,2022-05-31 02:50:17,2022-05-31 07:50:17,2022-05-31 02:51:03,2022-05-31 02:57:03.000,26,110.0,
9407,2281,4,20,CLOSED,2022-05-09 21:49:15,2022-05-10 07:49:15,2022-05-09 21:50:06,2022-05-10 07:50:06.000,64,107.0,
9408,2281,4,20,CLOSED,2022-05-26 17:08:37,2022-05-27 03:08:37,2022-05-26 17:09:37,2022-05-27 03:09:37.000,59,113.0,
9409,2281,4,40,AWAITING_FINAL_SIGN_OFF,2022-05-21 12:06:13,2022-05-23 00:06:13,2022-05-21 12:07:29,2022-05-22 19:48:17.000,97,115.0,
9410,2281,2,20,OPEN,2022-05-16 12:27:15,2022-05-16 22:27:15,2022-05-16 12:28:17,2022-05-16 12:52:17.000,82,117.0,
9411,2281,3,40,OPEN,2022-05-24 20:32:57,2022-05-26 08:32:57,2022-05-24 20:33:52,2022-05-24 23:26:40.000,17,114.0,
9412,2281,1,20,OPEN,2022-05-09 21:26:45,2022-05-10 07:26:45,2022-05-09 21:27:17,2022-05-09 21:51:17.000,82,111.0,
9413,2281,2,30,OPEN,2022-05-05 03:02:07,2022-05-06 03:02:07,2022-05-05 03:03:08,2022-05-05 04:29:32.000,20,107.0,
9414,2281,3,10,CLOSED,2022-05-16 21:58:02,2022-05-17 02:58:02,2022-05-16 21:59:12,2022-05-17 02:59:12.000,97,107.0,
9415,2281,2,40,REQUESTED,2022-05-29 05:47:33,2022-05-30 17:47:33,2022-05-29 05:48:09,2022-05-29 05:48:09.000,49,,
9416,2281,2,30,CLOSED,2022-05-15 18:55:43,2022-05-16 18:55:43,2022-05-15 18:56:30,2022-05-16 18:56:30.000,79,106.0,
9417,2281,1,10,CLOSED,2022-05-06 15:06:30,2022-05-06 20:06:30,2022-05-06 15:07:18,2022-05-06 20:07:18.000,3,105.0,
9418,2281,3,20,AWAITING_FINAL_SIGN_OFF,2022-05-19 16:13:33,2022-05-20 02:13:33,2022-05-19 16:14:55,2022-05-20 01:14:55.000,33,116.0,
9419,2281,3,20,CLOSED,2022-05-12 07:11:57,2022-05-12 17:11:57,2022-05-12 07:13:12,2022-05-12 17:13:12.000,48,113.0,
9420,2281,2,10,CLOSED,2022-05-12 18:40:57,2022-05-12 23:40:57,2022-05-12 18:41:29,2022-05-12 23:41:29.000,72,103.0,
9421,2281,3,10,CLOSED,2022-05-18 09:45:58,2022-05-18 14:45:58,2022-05-18 09:47:01,2022-05-18 14:47:01.000,37,113.0,
9422,2281,1,20,CLOSED,2022-05-20 07:55:25,2022-05-20 17:55:25,2022-05-20 07:56:11,2022-05-20 17:56:11.000,53,109.0,
9423,2281,1,10,REQUESTED,2022-05-14 07:06:54,2022-05-14 12:06:54,2022-05-14 07:08:00,2022-05-14 07:08:00.000,68,,
9424,2281,1,20,REQUESTED,2022-05-08 15:11:25,2022-05-09 01:11:25,2022-05-08 15:12:40,2022-05-08 15:12:40.000,97,,
9425,2281,3,20,REQUESTED,2022-05-04 14:35:55,2022-05-05 00:35:55,2022-05-04 14:36:29,2022-05-04 14:36:29.000,4,,
9426,2281,3,10,REQUESTED,2022-05-21 21:48:22,2022-05-22 02:48:22,2022-05-21 21:49:08,2022-05-21 21:49:08.000,72,,
9427,2281,3,20,CLOSED,2022-05-07 11:20:38,2022-05-07 21:20:38,2022-05-07 11:21:39,2022-05-07 21:21:39.000,90,104.0,
9428,2281,1,40,OPEN,2022-05-03 14:14:52,2022-05-05 02:14:52,2022-05-03 14:15:23,2022-05-03 17:08:11.000,4,105.0,
9429,2281,2,10,REQUESTED,2022-05-17 12:21:08,2022-05-17 17:21:08,2022-05-17 12:22:12,2022-05-17 12:22:12.000,72,,
9430,2281,1,10,OPEN,2022-05-04 02:40:36,2022-05-04 07:40:36,2022-05-04 02:41:43,2022-05-04 02:47:43.000,87,104.0,
9431,2281,2,10,CLOSED,2022-05-19 15:52:10,2022-05-19 20:52:10,2022-05-19 15:53:08,2022-05-19 20:53:08.000,54,103.0,
9432,2281,3,30,CLOSED,2022-05-15 18:12:10,2022-05-16 18:12:10,2022-05-15 18:12:44,2022-05-16 18:12:44.000,63,101.0,
9433,2281,3,20,CLOSED,2022-05-27 08:26:42,2022-05-27 18:26:42,2022-05-27 08:27:58,2022-05-27 18:27:58.000,7,114.0,
9434,2281,4,40,CLOSED,2022-05-11 10:19:17,2022-05-12 22:19:17,2022-05-11 10:20:24,2022-05-12 22:20:24.000,22,116.0,
9435,2281,2,30,CLOSED,2022-05-03 08:26:43,2022-05-04 08:26:43,2022-05-03 08:27:53,2022-05-04 08:27:53.000,78,117.0,
9436,2281,3,10,REQUESTED,2022-05-17 20:35:46,2022-05-18 01:35:46,2022-05-17 20:37:09,2022-05-17 20:37:09.000,18,,
9437,2281,2,20,OPEN,2022-05-13 01:34:30,2022-05-13 11:34:30,2022-05-13 01:35:25,2022-05-13 01:59:25.000,90,102.0,
