id,organisation_id,project_id,permit_template_id,permit_status,starts_on,ends_on,created_on,modified_on,requested_by,approved_by,cancelled_by
7684,1764,2,30,CLOSED,2022-05-11 20:39:42,2022-05-12 20:39:42,2022-05-11 20:40:52,2022-05-12 20:40:52.000,86,106.0,
7685,1764,3,10,CLOSED,2022-05-25 19:37:56,2022-05-26 00:37:56,2022-05-25 19:39:25,2022-05-26 00:39:25.000,72,103.0,
7686,1764,3,10,CLOSED,2022-05-14 01:42:58,2022-05-14 06:42:58,2022-05-14 01:43:57,2022-05-14 06:43:57.000,27,114.0,
7687,1764,3,20,CLOSED,2022-05-23 18:40:26,2022-05-24 04:40:26,2022-05-23 18:41:22,2022-05-24 04:41:22.000,99,110.0,
7688,1764,3,20,REJECTED,2022-05-07 00:52:43,2022-05-07 10:52:43,2022-05-07 00:53:39,2022-05-07 01:08:39.000,18,,105.0
7689,1764,3,40,OPEN,2022-05-30 01:39:20,2022-05-31 13:39:20,2022-05-30 01:40:40,2022-05-30 04:33:28.000,42,118.0,
7690,1764,2,30,CLOSED,2022-05-01 11:50:50,2022-05-02 11:50:50,2022-05-01 11:52:16,2022-05-02 11:52:16.000,82,114.0,
7691,1764,3,20,OPEN,2022-05-23 16:34:10,2022-05-24 02:34:10,2022-05-23 16:35:36,2022-05-23 16:59:36.000,26,104.0,
7692,1764,4,20,OPEN,2022-05-23 10:13:36,2022-05-23 20:13:36,2022-05-23 10:14:54,2022-05-23 10:38:54.000,6,112.0,
7693,1764,2,10,OPEN,2022-05-20 06:25:42,2022-05-20 11:25:42,2022-05-20 06:26:42,2022-05-20 06:32:42.000,96,119.0,
7694,1764,2,40,CLOSED,2022-05-29 03:23:32,2022-05-30 15:23:32,2022-05-29 03:24:05,2022-05-30 15:24:05.000,56,110.0,
7695,1764,2,10,CLOSED,2022-05-29 06:44:18,2022-05-29 11:44:18,2022-05-29 06:44:53,2022-05-29 11:44:53.000,65,107.0,
7696,1764,3,20,AWAITING_FINAL_SIGN_OFF,2022-05-21 16:37:57,2022-05-22 02:37:57,2022-05-21 16:38:54,2022-05-22 01:38:54.000,84,101.0,
7697,1764,3,10,CLOSED,2022-05-17 07:51:59,2022-05-17 12:51:59,2022-05-17 07:53:22,2022-05-17 12:53:22.000,100,116.0,
7698,1764,3,10,OPEN,2022-05-05 07:24:27,2022-05-05 12:24:27,2022-05-05 07:25:33,2022-05-05 07:31:33.000,37,104.0,
7699,1764,3,20,CLOSED,2022-05-19 11:19:38,2022-05-19 21:19:38,2022-05-19 11:20:36,2022-05-19 21:20:36.000,98,108.0,
7700,1764,3,10,OPEN,2022-05-11 11:00:56,2022-05-11 16:00:56,2022-05-11 11:02:03,2022-05-11 11:08:03.000,89,102.0,
7701,1764,1,10,CLOSED,2022-05-23 00:04:52,2022-05-23 05:04:52,2022-05-23 00:05:38,2022-05-23 05:05:38.000,21,105.0,
7702,1764,2,10,REQUESTED,2022-05-12 01:00:28,2022-05-12 06:00:28,2022-05-12 01:01:10,2022-05-12 01:01:10.000,94,,
7703,1764,2,30,CLOSED,2022-05-27 18:57:56,2022-05-28 18:57:56,2022-05-27 18:59:16,2022-05-28 18:59:16.000,96,111.0,
7704,1764,3,20,OPEN,2022-05-27 02:40:56,2022-05-27 12:40:56,2022-05-27 02:42:04,2022-05-27 03:06:04.000,97,117.0,
7705,1764,1,20,OPEN,2022-05-02 02:04:48,2022-05-02 12:04:48,2022-05-02 02:05:59,2022-05-02 02:29:59.000,52,112.0,
7706,1764,1,10,OPEN,2022-05-18 06:03:26,2022-05-18 11:03:26,2022-05-18 06:04:20,2022-05-18 06:10:20.000,65,114.0,
7707,1764,3,20,CLOSED,2022-05-06 21:55:50,2022-05-07 07:55:50,2022-05-06 21:56:50,2022-05-07 07:56:50.000,72,109.0,
7708,1764,3,40,OPEN,2022-05-28 20:20:35,2022-05-30 08:20:35,2022-05-28 20:22:02,2022-05-28 23:14:50.000,58,116.0,
7709,1764,3,30,REQUESTED,2022-05-07 18:14:44,2022-05-08 18:14:44,2022-05-07 18:15:34,2022-05-07 18:15:34.000,23,,
7710,1764,3,10,OPEN,2022-05-20 07:25:14,2022-05-20 12:25:14,2022-05-20 07:26:18,2022-05-20 07:32:18.000,63,116.0,
7711,1764,2,30,OPEN,2022-05-09 11:15:48,2022-05-10 11:15:48,2022-05-09 11:16:25,2022-05-09 12:42:49.000,24,105.0,
7712,1764,3,10,OPEN,2022-05-06 13:38:56,2022-05-06 18:38:56,2022-05-06 13:39:54,2022-05-06 13:45:54.000,56,104.0,
7713,1764,3,20,OPEN,2022-05-23 06:06:13,2022-05-23 16:06:13,2022-05-23 06:07:35,2022-05-23 06:31:35.000,46,109.0,
7714,1764,3,20,REQUESTED,2022-05-05 16:50:08,2022-05-06 02:50:08,2022-05-05 16:51:07,2022-05-05 16:51:07.000,33,,
7715,1764,4,10,AWAITING_FINAL_SIGN_OFF,2022-05-07 06:05:04,2022-05-07 11:05:04,2022-05-07 06:05:37,2022-05-07 10:35:37.000,30,113.0,
7716,1764,2,10,CLOSED,2022-05-18 03:18:23,2022-05-18 08:18:23,2022-05-18 03:19:34,2022-05-18 08:19:34.000,26,107.0,
7717,1764,1,30,CLOSED,2022-05-09 14:37:22,2022-05-10 14:37:22,2022-05-09 14:38:35,2022-05-10 14:38:35.000,64,119.0,
7718,1764,3,20,OPEN,2022-05-14 10:18:22,2022-05-14 20:18:22,2022-05-14 10:19:42,2022-05-14 10:43:42.000,2,114.0,
7719,1764,2,30,CLOSED,2022-05-02 10:27:10,2022-05-03 10:27:10,2022-05-02 10:28:04,2022-05-03 10:28:04.000,73,106.0,
7720,1764,1,10,OPEN,2022-05-03 01:02:35,2022-05-03 06:02:35,2022-05-03 01:03:54,2022-05-03 01:09:54.000,67,119.0,
7721,1764,2,20,AWAITING_FINAL_SIGN_OFF,2022-05-20 20:10:40,2022-05-21 06:10:40,2022-05-20 20:11:54,2022-05-21 05:11:54.000,58,105.0,
7722,1764,3,10,REJECTED,2022-05-25 18:19:58,2022-05-25 23:19:58,2022-05-25 18:21:01,2022-05-25 18:25:31.000,99,,119.0
7723,1764,4,10,CLOSED,2022-05-21 08:10:20,2022-05-21 13:10:20,2022-05-21 08:11:02,2022-05-21 13:11:02.000,33,109.0,
7724,1764,3,10,OPEN,2022-05-14 23:20:39,2022-05-15 04:20:39,2022-05-14 23:21:12,2022-05-14 23:27:12.000,29,106.0,
7725,1764,3,10,CLOSED,2022-05-15 10:48:18,2022-05-15 15:48:18,2022-05-15 10:49:44,2022-05-15 15:49:44.000,83,106.0,
7726,1764,3,40,AWAITING_FINAL_SIGN_OFF,2022-05-11 07:27:47,2022-05-12 19:27:47,2022-05-11 07:28:43,2022-05-12 15:09:31.000,14,111.0,
7727,1764,3,10,AWAITING_FINAL_SIGN_OFF,2022-05-10 08:08:18,2022-05-10 13:08:18,2022-05-10 08:08:55,2022-05-10 12:38:55.000,75,106.0,
7728,1764,3,10,OPEN,2022-05-06 00:54:21,2022-05-06 05:54:21,2022-05-06 00:55:40,2022-05-06 01:01:40.000,56,116.0,
7729,1764,2,20,OPEN,2022-05-20 17:44:50,2022-05-21 03:44:50,2022-05-20 17:46:03,2022-05-20 18:10:03.000,22,117.0,
7730,1764,2,10,CLOSED,2022-05-02 23:40:37,2022-05-03 04:40:37,2022-05-02 23:41:39,2022-05-03 04:41:39.000,78,111.0,
7731,1764,3,20,OPEN,2022-05-21 09:49:25,2022-05-21 19:49:25,2022-05-21 09:50:20,2022-05-21 10:14:20.000,9,116.0,
7732,1764,2,10,AWAITING_FINAL_SIGN_OFF,2022-05-07 07:12:47,2022-05-07 12:12:47,2022-05-07 07:13:31,2022-05-07 12:13:31.000,64,109.0,
7733,1764,4,10,AWAITING_FINAL_SIGN_OFF,2022-05-07 13:17:38,2022-05-07 18:17:38,2022-05-07 13:18:18,2022-05-07 17:48:18.000,45,107.0,
7734,1764,4,30,AWAITING_FINAL_SIGN_OFF,2022-05-27 02:32:48,2022-05-28 02:32:48,2022-05-27 02:33:21,2022-05-28 02:33:21.000,83,102.0,
7735,1764,2,10,OPEN,2022-05-13 17:51:52,2022-05-13 22:51:52,2022-05-13 17:52:22,2022-05-13 17:58:22.000,38,119.0,
7736,1764,2,20,OPEN,2022-05-31 20:19:42,2022-06-01 06:19:42,2022-05-31 20:21:00,2022-05-31 20:45:00.000,77,116.0,
7737,1764,3,30,OPEN,2022-05-13 13:28:04,2022-05-14 13:28:04,2022-05-13 13:28:51,2022-05-13 14:55:15.000,16,102.0,
7738,1764,3,10,CLOSED,2022-05-08 21:42:42,2022-05-09 02:42:42,2022-05-08 21:43:54,2022-05-09 02:43:54.000,32,103.0,
7739,1764,1,10,CLOSED,2022-05-14 07:00:10,2022-05-14 12:00:10,2022-05-14 07:00:46,2022-05-14 12:00:46.000,61,106.0,
7740,1764,2,20,CLOSED,2022-05-07 06:04:14,2022-05-07 16:04:14,2022-05-07 06:05:08,2022-05-07 16:05:08.000,68,117.0,
7741,1764,2,30,CLOSED,2022-05-17 22:17:45,2022-05-18 22:17:45,2022-05-17 22:18:45,2022-05-18 22:18:45.000,17,103.0,
7742,1764,3,10,CLOSED,2022-05-30 02:32:43,2022-05-30 07:32:43,2022-05-30 02:33:56,2022-05-30 02:39:56.000,4,116.0,
7743,1764,3,40,OPEN,2022-05-12 18:54:52,2022-05-14 06:54:52,2022-05-12 18:55:40,2022-05-12 21:48:28.000,83,115.0,
7744,1764,2,20,CLOSED,2022-05-30 04:27:28,2022-05-30 14:27:28,2022-05-30 04:28:11,2022-05-30 14:28:11.000,55,115.0,
7745,1764,3,30,OPEN,2022-05-15 09:23:31,2022-05-16 09:23:31,2022-05-15 09:24:28,2022-05-15 10:50:52.000,77,105.0,
7746,1764,3,20,REQUESTED,2022-05-02 07:40:12,2022-05-02 17:40:12,2022-05-02 07:41:22,2022-05-02 07:41:22.000,5,,
7747,1764,1,30,OPEN,2022-05-06 08:34:21,2022-05-07 08:34:21,2022-05-06 08:35:48,2022-05-06 10:02:12.000,90,105.0,
7748,1764,1,30,OPEN,2022-05-15 21:55:08,2022-05-16 21:55:08,2022-05-15 21:55:54,2022-05-15 23:22:18.000,40,104.0,
7749,1764,1,40,CLOSED,2022-05-14 07:21:14,2022-05-15 19:21:14,2022-05-14 07:22:31,2022-05-15 19:22:31.000,94,109.0,
7750,1764,2,10,CLOSED,2022-05-19 02:04:19,2022-05-19 07:04:19,2022-05-19 02:04:56,2022-05-19 02:10:56.000,15,113.0,
7751,1764,3,20,AWAITING_FINAL_SIGN_OFF,2022-05-18 22:14:30,2022-05-19 08:14:30,2022-05-18 22:15:09,2022-05-19 07:15:09.000,68,118.0,
7752,1764,2,20,OPEN,2022-05-15 07:54:34,2022-05-15 17:54:34,2022-05-15 07:55:31,2022-05-15 08:19:31.000,10,112.0,
7753,1764,2,10,CLOSED,2022-05-06 05:07:22,2022-05-06 10:07:22,2022-05-06 05:08:19,2022-05-06 10:08:19.000,58,116.0,
7754,1764,3,10,OPEN,2022-05-27 02:04:13,2022-05-27 07:04:13,2022-05-27 02:05:00,2022-05-27 02:11:00.000,24,112.0,
7755,1764,1,10,OPEN,2022-05-24 01:06:09,2022-05-24 06:06:09,2022-05-24 01:07:12,2022-05-24 01:13:12.000,39,109.0,
7756,1764,2,20,OPEN,2022-05-12 18:56:05,2022-05-13 04:56:05,2022-05-12 18:56:35,2022-05-12 19:20:35.000,73,103.0,
7757,1764,2,10,OPEN,2022-05-17 18:44:27,2022-05-17 23:44:27,2022-05-17 18:45:03,2022-05-17 18:51:03.000,10,115.0,
7758,1764,3,10,CLOSED,2022-05-31 08:17:47,2022-05-31 13:17:47,2022-05-31 08:18:23,2022-05-31 13:18:23.000,88,112.0,
7759,1764,3,10,OPEN,2022-05-25 22:00:27,2022-05-26 03:00:27,2022-05-25 22:01:01,2022-05-25 22:07:01.000,57,116.0,
7760,1764,1,20,OPEN,2022-05-14 02:29:09,2022-05-14 12:29:09,2022-05-14 02:30:32,2022-05-14 02:54:32.000,51,102.0,
7761,1764,3,10,CLOSED,2022-05-25 04:20:36,2022-05-25 09:20:36,2022-05-25 04:21:30,2022-05-25 09:21:30.000,15,107.0,
7762,1764,1,10,OPEN,2022-05-30 23:33:50,2022-05-31 04:33:50,2022-05-30 23:35:14,2022-05-30 23:41:14.000,28,104.0,
7763,1764,2,10,OPEN,2022-05-29 07:42:54,2022-05-29 12:42:54,2022-05-29 07:44:23,2022-05-29 07:50:23.000,43,107.0,
7764,1764,4,10,REQUESTED,2022-05-14 17:37:31,2022-05-14 22:37:31,2022-05-14 17:38:51,2022-05-14 17:38:51.000,66,,
7765,1764,1,30,OPEN,2022-05-28 04:27:37,2022-05-29 04:27:37,2022-05-28 04:28:22,2022-05-28 05:54:46.000,82,101.0,
7766,1764,3,30,CLOSED,2022-05-22 07:29:45,2022-05-23 07:29:45,2022-05-22 07:30:40,2022-05-23 07:30:40.000,49,116.0,
7767,1764,2,20,OPEN,2022-05-10 12:21:41,2022-05-10 22:21:41,2022-05-10 12:22:20,2022-05-10 12:46:20.000,81,115.0,
7768,1764,2,20,OPEN,2022-05-03 05:01:48,2022-05-03 15:01:48,2022-05-03 05:02:33,2022-05-03 05:26:33.000,84,114.0,
7769,1764,1,10,CLOSED,2022-05-29 22:15:05,2022-05-30 03:15:05,2022-05-29 22:16:01,2022-05-30 03:16:01.000,29,106.0,
7770,1764,2,30,CLOSED,2022-05-24 04:05:59,2022-05-25 04:05:59,2022-05-24 04:07:26,2022-05-25 04:07:26.000,56,118.0,
7771,1764,3,30,AWAITING_FINAL_SIGN_OFF,2022-05-30 18:57:18,2022-05-31 18:57:18,2022-05-30 18:57:49,2022-05-31 16:19:25.000,51,112.0,
7772,1764,1,40,CLOSED,2022-05-02 01:19:01,2022-05-03 13:19:01,2022-05-02 01:20:29,2022-05-03 13:20:29.000,73,112.0,
7773,1764,2,40,OPEN,2022-05-08 02:22:03,2022-05-09 14:22:03,2022-05-08 02:22:40,2022-05-08 05:15:28.000,65,102.0,
7774,1764,1,30,CLOSED,2022-05-19 18:01:04,2022-05-20 18:01:04,2022-05-19 18:02:29,2022-05-20 18:02:29.000,65,117.0,
7775,1764,2,30,OPEN,2022-05-08 22:32:06,2022-05-09 22:32:06,2022-05-08 22:32:39,2022-05-08 23:59:03.000,90,109.0,
7776,1764,3,30,OPEN,2022-05-04 19:31:54,2022-05-05 19:31:54,2022-05-04 19:33:09,2022-05-04 20:59:33.000,60,110.0,
7777,1764,4,20,CLOSED,2022-05-01 13:50:45,2022-05-01 23:50:45,2022-05-01 13:51:31,2022-05-01 23:51:31.000,27,110.0,
7778,1764,1,40,AWAITING_FINAL_SIGN_OFF,2022-05-27 08:32:57,2022-05-28 20:32:57,2022-05-27 08:34:22,2022-05-28 16:15:10.000,86,107.0,
7779,1764,1,10,OPEN,2022-05-02 15:14:28,2022-05-02 20:14:28,2022-05-02 15:15:47,2022-05-02 15:21:47.000,98,105.0,
7780,1764,4,10,OPEN,2022-05-27 05:53:20,2022-05-27 10:53:20,2022-05-27 05:54:02,2022-05-27 06:00:02.000,74,101.0,
7781,1764,1,20,CLOSED,2022-05-09 01:36:07,2022-05-09 11:36:07,2022-05-09 01:37:19,2022-05-09 11:37:19.000,31,108.0,
7782,1764,3,10,REQUESTED,2022-05-18 10:34:14,2022-05-18 15:34:14,2022-05-18 10:34:46,2022-05-18 10:34:46.000,96,,
7783,1764,2,10,CLOSED,2022-05-19 01:30:03,2022-05-19 06:30:03,2022-05-19 01:30:46,2022-05-19 06:30:46.000,83,101.0,
7784,1764,2,10,OPEN,2022-05-28 03:58:30,2022-05-28 08:58:30,2022-05-28 03:59:06,2022-05-28 04:05:06.000,19,109.0,
7785,1764,4,30,REQUESTED,2022-05-19 22:19:01,2022-05-20 22:19:01,2022-05-19 22:19:54,2022-05-19 22:19:54.000,8,,
7786,1764,2,20,OPEN,2022-05-22 12:02:01,2022-05-22 22:02:01,2022-05-22 12:02:34,2022-05-22 12:26:34.000,70,101.0,
7787,1764,3,20,CLOSED,2022-05-18 16:14:32,2022-05-19 02:14:32,2022-05-18 16:15:08,2022-05-19 02:15:08.000,36,118.0,
7788,1764,3,20,OPEN,2022-05-15 05:32:01,2022-05-15 15:32:01,2022-05-15 05:33:05,2022-05-15 05:57:05.000,41,113.0,
7789,1764,3,20,CLOSED,2022-05-01 11:28:39,2022-05-01 21:28:39,2022-05-01 11:29:25,2022-05-01 21:29:25.000,89,107.0,
7790,1764,4,20,CLOSED,2022-05-20 20:47:13,2022-05-21 06:47:13,2022-05-20 20:48:09,2022-05-21 06:48:09.000,81,105.0,
7791,1764,3,20,OPEN,2022-05-24 11:34:59,2022-05-24 21:34:59,2022-05-24 11:35:43,2022-05-24 11:59:43.000,55,104.0,
7792,1764,3,10,OPEN,2022-05-02 08:36:03,2022-05-02 13:36:03,2022-05-02 08:37:27,2022-05-02 08:43:27.000,76,103.0,
7793,1764,1,10,CLOSED,2022-05-28 12:32:41,2022-05-28 17:32:41,2022-05-28 12:34:09,2022-05-28 17:34:09.000,98,117.0,
7794,1764,3,40,OPEN,2022-05-22 21:22:39,2022-05-24 09:22:39,2022-05-22 21:23:37,2022-05-23 00:16:25.000,59,115.0,
7795,1764,4,30,OPEN,2022-05-16 00:27:02,2022-05-17 00:27:02,2022-05-16 00:28:03,2022-05-16 01:54:27.000,13,115.0,
7796,1764,3,20,CLOSED,2022-05-05 10:31:49,2022-05-05 20:31:49,2022-05-05 10:32:48,2022-05-05 20:32:48.000,23,118.0,
7797,1764,3,20,CLOSED,2022-05-20 22:08:35,2022-05-21 08:08:35,2022-05-20 22:09:07,2022-05-21 08:09:07.000,5,104.0,
7798,1764,3,20,OPEN,2022-05-27 14:01:38,2022-05-28 00:01:38,2022-05-27 14:02:39,2022-05-27 14:26:39.000,32,113.0,
7799,1764,1,10,CLOSED,2022-05-24 16:15:07,2022-05-24 21:15:07,2022-05-24 16:16:33,2022-05-24 21:16:33.000,14,103.0,
7800,1764,1,20,OPEN,2022-05-07 10:49:40,2022-05-07 20:49:40,2022-05-07 10:50:50,2022-05-07 11:14:50.000,64,115.0,
7801,1764,2,20,OPEN,2022-05-07 16:41:46,2022-05-08 02:41:46,2022-05-07 16:42:57,2022-05-07 17:06:57.000,18,109.0,
7802,1764,1,20,CLOSED,2022-05-11 09:50:49,2022-05-11 19:50:49,2022-05-11 09:51:36,2022-05-11 19:51:36.000,63,107.0,
7803,1764,3,30,OPEN,2022-05-26 05:59:18,2022-05-27 05:59:18,2022-05-26 06:00:42,2022-05-26 07:27:06.000,51,116.0,
7804,1764,2,10,OPEN,2022-05-17 15:02:04,2022-05-17 20:02:04,2022-05-17 15:02:41,2022-05-17 15:08:41.000,79,103.0,
7805,1764,1,20,OPEN,2022-05-14 21:46:31,2022-05-15 07:46:31,2022-05-14 21:47:48,2022-05-14 22:11:48.000,79,114.0,
7806,1764,3,30,OPEN,2022-05-11 20:35:35,2022-05-12 20:35:35,2022-05-11 20:36:20,2022-05-11 22:02:44.000,90,116.0,
7807,1764,3,10,OPEN,2022-05-31 23:23:26,2022-06-01 04:23:26,2022-05-31 23:23:58,2022-05-31 23:29:58.000,23,115.0,
7808,1764,2,10,CLOSED,2022-05-20 19:56:07,2022-05-21 00:56:07,2022-05-20 19:57:14,2022-05-21 00:57:14.000,27,110.0,
7809,1764,2,30,CLOSED,2022-05-17 19:02:33,2022-05-18 19:02:33,2022-05-17 19:03:33,2022-05-18 19:03:33.000,7,101.0,
7810,1764,3,20,CLOSED,2022-05-31 23:07:06,2022-06-01 09:07:06,2022-05-31 23:07:38,2022-06-01 09:07:38.000,93,111.0,
7811,1764,2,20,OPEN,2022-05-01 17:36:34,2022-05-02 03:36:34,2022-05-01 17:37:14,2022-05-01 18:01:14.000,92,109.0,
7812,1764,3,10,CLOSED,2022-05-14 18:01:37,2022-05-14 23:01:37,2022-05-14 18:02:41,2022-05-14 23:02:41.000,87,115.0,
7813,1764,3,30,AWAITING_FINAL_SIGN_OFF,2022-05-27 08:04:52,2022-05-28 08:04:52,2022-05-27 08:05:49,2022-05-28 05:27:25.000,85,102.0,
7814,1764,2,20,OPEN,2022-05-16 04:35:32,2022-05-16 14:35:32,2022-05-16 04:36:26,2022-05-16 05:00:26.000,13,110.0,
7815,1764,3,10,REJECTED,2022-05-28 12:28:49,2022-05-28 17:28:49,2022-05-28 12:30:03,2022-05-28 12:33:39.000,58,,103.0
7816,1764,3,20,CLOSED,2022-05-04 07:13:12,2022-05-04 17:13:12,2022-05-04 07:13:54,2022-05-04 17:13:54.000,13,116.0,
7817,1764,1,10,OPEN,2022-05-25 16:41:01,2022-05-25 21:41:01,2022-05-25 16:42:21,2022-05-25 16:48:21.000,64,108.0,
7818,1764,3,20,OPEN,2022-05-29 16:25:31,2022-05-30 02:25:31,2022-05-29 16:26:41,2022-05-29 16:50:41.000,15,115.0,
7819,1764,3,10,CLOSED,2022-05-13 09:27:08,2022-05-13 14:27:08,2022-05-13 09:28:21,2022-05-13 14:28:21.000,61,104.0,
7820,1764,2,10,CLOSED,2022-05-06 21:56:08,2022-05-07 02:56:08,2022-05-06 21:57:37,2022-05-07 02:57:37.000,88,105.0,
7821,1764,2,40,AWAITING_FINAL_SIGN_OFF,2022-05-02 15:01:56,2022-05-04 03:01:56,2022-05-02 15:02:42,2022-05-03 22:43:30.000,53,119.0,
7822,1764,2,30,REQUESTED,2022-05-06 08:45:33,2022-05-07 08:45:33,2022-05-06 08:46:18,2022-05-06 08:46:18.000,53,,
7823,1764,1,20,CLOSED,2022-05-01 00:42:26,2022-05-01 10:42:26,2022-05-01 00:43:49,2022-05-01 10:43:49.000,52,117.0,
7824,1764,1,10,CLOSED,2022-05-07 00:18:08,2022-05-07 05:18:08,2022-05-07 00:18:50,2022-05-07 05:18:50.000,61,105.0,
7825,1764,2,40,CLOSED,2022-05-10 08:21:49,2022-05-11 20:21:49,2022-05-10 08:22:38,2022-05-11 20:22:38.000,14,112.0,
7826,1764,2,30,OPEN,2022-05-17 08:56:17,2022-05-18 08:56:17,2022-05-17 08:56:48,2022-05-17 10:23:12.000,71,111.0,
7827,1764,2,30,CLOSED,2022-05-23 20:53:41,2022-05-24 20:53:41,2022-05-23 20:54:33,2022-05-24 20:54:33.000,52,105.0,
7828,1764,1,10,AWAITING_FINAL_SIGN_OFF,2022-05-23 07:30:06,2022-05-23 12:30:06,2022-05-23 07:31:09,2022-05-23 12:01:09.000,76,111.0,
7829,1764,3,10,OPEN,2022-05-02 14:36:51,2022-05-02 19:36:51,2022-05-02 14:37:51,2022-05-02 14:43:51.000,52,109.0,
7830,1764,1,10,CLOSED,2022-05-22 17:01:19,2022-05-22 22:01:19,2022-05-22 17:02:14,2022-05-22 22:02:14.000,7,102.0,
7831,1764,3,10,CLOSED,2022-05-15 15:35:12,2022-05-15 20:35:12,2022-05-15 15:36:19,2022-05-15 20:36:19.000,90,119.0,
7832,1764,1,20,CLOSED,2022-05-18 10:41:05,2022-05-18 20:41:05,2022-05-18 10:41:52,2022-05-18 20:41:52.000,34,116.0,
7833,1764,1,10,REQUESTED,2022-05-22 18:02:43,2022-05-22 23:02:43,2022-05-22 18:03:33,2022-05-22 18:03:33.000,92,,
7834,1764,3,10,CLOSED,2022-05-05 17:58:40,2022-05-05 22:58:40,2022-05-05 17:59:13,2022-05-05 22:59:13.000,22,108.0,
7835,1764,2,10,REQUESTED,2022-05-01 15:08:06,2022-05-01 20:08:06,2022-05-01 15:09:07,2022-05-01 20:09:07.000,95,112.0,
7836,1764,3,30,REQUESTED,2022-05-11 21:08:42,2022-05-12 21:08:42,2022-05-11 21:09:12,2022-05-11 21:09:12.000,48,,
7837,1764,3,10,REQUESTED,2022-05-16 15:51:53,2022-05-16 20:51:53,2022-05-16 15:53:14,2022-05-16 15:53:14.000,48,,
7838,1764,2,10,OPEN,2022-05-10 07:32:41,2022-05-10 12:32:41,2022-05-10 07:33:39,2022-05-10 07:39:39.000,39,107.0,
7839,1764,2,30,CLOSED,2022-05-10 15:26:54,2022-05-11 15:26:54,2022-05-10 15:28:22,2022-05-11 15:28:22.000,57,119.0,
7840,1764,2,40,OPEN,2022-05-08 13:04:16,2022-05-10 01:04:16,2022-05-08 13:04:53,2022-05-08 15:57:41.000,55,119.0,
7841,1764,2,20,REQUESTED,2022-05-11 14:08:54,2022-05-12 00:08:54,2022-05-11 14:09:39,2022-05-11 14:09:39.000,73,,
7842,1764,2,10,CLOSED,2022-05-28 06:28:46,2022-05-28 11:28:46,2022-05-28 06:29:19,2022-05-28 11:29:19.000,50,115.0,
7843,1764,3,10,REQUESTED,2022-05-14 21:37:53,2022-05-15 02:37:53,2022-05-14 21:38:42,2022-05-14 21:38:42.000,73,,
7844,1764,2,10,OPEN,2022-05-25 22:08:27,2022-05-26 03:08:27,2022-05-25 22:09:36,2022-05-25 22:15:36.000,12,119.0,
7845,1764,4,10,CLOSED,2022-05-17 20:09:17,2022-05-18 01:09:17,2022-05-17 20:10:20,2022-05-18 01:10:20.000,73,111.0,
7846,1764,1,40,CLOSED,2022-05-29 16:59:29,2022-05-31 04:59:29,2022-05-29 17:00:49,2022-05-31 05:00:49.000,18,103.0,
7847,1764,2,30,OPEN,2022-05-10 21:58:20,2022-05-11 21:58:20,2022-05-10 21:58:52,2022-05-10 23:25:16.000,2,109.0,
7848,1764,2,20,CLOSED,2022-05-09 04:57:28,2022-05-09 14:57:28,2022-05-09 04:58:46,2022-05-09 14:58:46.000,41,108.0,
7849,1764,2,10,CLOSED,2022-05-07 02:28:28,2022-05-07 07:28:28,2022-05-07 02:29:36,2022-05-07 07:29:36.000,11,104.0,
7850,1764,4,30,CLOSED,2022-05-30 04:22:11,2022-05-31 04:22:11,2022-05-30 04:23:13,2022-05-31 04:23:13.000,79,109.0,
7851,1764,1,40,CLOSED,2022-05-12 09:22:50,2022-05-13 21:22:50,2022-05-12 09:23:58,2022-05-13 21:23:58.000,73,103.0,
7852,1764,3,20,REQUESTED,2022-05-15 14:55:22,2022-05-16 00:55:22,2022-05-15 14:56:46,2022-05-15 15:20:46.000,94,104.0,
7853,1764,4,10,REQUESTED,2022-05-29 01:39:44,2022-05-29 06:39:44,2022-05-29 01:41:03,2022-05-29 01:41:03.000,21,,
7854,1764,2,10,OPEN,2022-05-02 23:50:44,2022-05-03 04:50:44,2022-05-02 23:51:22,2022-05-02 23:57:22.000,47,114.0,
7855,1764,2,30,OPEN,2022-05-23 01:54:46,2022-05-24 01:54:46,2022-05-23 01:55:41,2022-05-23 03:22:05.000,34,119.0,
7856,1764,2,10,REQUESTED,2022-05-30 06:24:47,2022-05-30 11:24:47,2022-05-30 06:25:44,2022-05-30 06:25:44.000,42,,
7857,1764,3,10,OPEN,2022-05-13 00:15:06,2022-05-13 05:15:06,2022-05-13 00:16:03,2022-05-13 00:22:03.000,17,103.0,
7858,1764,1,10,CLOSED,2022-05-29 15:08:34,2022-05-29 20:08:34,2022-05-29 15:09:36,2022-05-29 20:09:36.000,45,115.0,
7859,1764,3,10,CLOSED,2022-05-14 05:28:17,2022-05-14 10:28:17,2022-05-14 05:28:58,2022-05-14 10:28:58.000,34,113.0,
7860,1764,1,10,AWAITING_FINAL_SIGN_OFF,2022-05-09 17:18:02,2022-05-09 22:18:02,2022-05-09 17:19:17,2022-05-09 21:49:17.000,2,110.0,
7861,1764,2,30,CLOSED,2022-05-10 00:18:51,2022-05-11 00:18:51,2022-05-10 00:19:48,2022-05-11 00:19:48.000,8,115.0,
7862,1764,2,30,OPEN,2022-05-29 19:58:05,2022-05-30 19:58:05,2022-05-29 19:58:40,2022-05-29 21:25:04.000,36,114.0,
